alkuaika,url,kesto,resid,aika,paiva,paiva_i,paikka
2022-11-14 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+14%3A00%3A00&kesto=60&resid=2,60,2,14:00:00,Monday,0,Meilahti
2022-11-14 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+14%3A00%3A00&kesto=60&resid=3,60,3,14:00:00,Monday,0,Meilahti
2022-11-14 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+14%3A00%3A00&kesto=60&resid=4,60,4,14:00:00,Monday,0,Meilahti
2022-11-14 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+14%3A00%3A00&kesto=60&resid=5,60,5,14:00:00,Monday,0,Meilahti
2022-11-14 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+14%3A00%3A00&kesto=60&resid=8,60,8,14:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=1,60,1,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=2,60,2,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=3,60,3,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=4,60,4,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=5,60,5,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=6,60,6,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=7,60,7,22:00:00,Monday,0,Meilahti
2022-11-14 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-14+22%3A00%3A00&kesto=60&resid=8,60,8,22:00:00,Monday,0,Meilahti
2022-11-15 07:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+07%3A00%3A00&kesto=60&resid=4,60,4,07:00:00,Tuesday,1,Meilahti
2022-11-15 07:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+07%3A00%3A00&kesto=60&resid=5,60,5,07:00:00,Tuesday,1,Meilahti
2022-11-15 08:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+08%3A00%3A00&kesto=60&resid=4,60,4,08:00:00,Tuesday,1,Meilahti
2022-11-15 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+09%3A00%3A00&kesto=60&resid=2,60,2,09:00:00,Tuesday,1,Meilahti
2022-11-15 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+09%3A00%3A00&kesto=60&resid=3,60,3,09:00:00,Tuesday,1,Meilahti
2022-11-15 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+09%3A00%3A00&kesto=60&resid=4,60,4,09:00:00,Tuesday,1,Meilahti
2022-11-15 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+09%3A00%3A00&kesto=60&resid=5,60,5,09:00:00,Tuesday,1,Meilahti
2022-11-15 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+10%3A00%3A00&kesto=60&resid=2,60,2,10:00:00,Tuesday,1,Meilahti
2022-11-15 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+11%3A00%3A00&kesto=60&resid=2,60,2,11:00:00,Tuesday,1,Meilahti
2022-11-15 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+11%3A00%3A00&kesto=60&resid=3,60,3,11:00:00,Tuesday,1,Meilahti
2022-11-15 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+11%3A00%3A00&kesto=60&resid=4,60,4,11:00:00,Tuesday,1,Meilahti
2022-11-15 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+11%3A00%3A00&kesto=60&resid=5,60,5,11:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=1,60,1,12:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=2,60,2,12:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=3,60,3,12:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=4,60,4,12:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=5,60,5,12:00:00,Tuesday,1,Meilahti
2022-11-15 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+12%3A00%3A00&kesto=60&resid=6,60,6,12:00:00,Tuesday,1,Meilahti
2022-11-15 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+13%3A00%3A00&kesto=60&resid=1,60,1,13:00:00,Tuesday,1,Meilahti
2022-11-15 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+13%3A00%3A00&kesto=60&resid=2,60,2,13:00:00,Tuesday,1,Meilahti
2022-11-15 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+13%3A00%3A00&kesto=60&resid=3,60,3,13:00:00,Tuesday,1,Meilahti
2022-11-15 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+13%3A00%3A00&kesto=60&resid=6,60,6,13:00:00,Tuesday,1,Meilahti
2022-11-15 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+13%3A00%3A00&kesto=60&resid=8,60,8,13:00:00,Tuesday,1,Meilahti
2022-11-15 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+21%3A00%3A00&kesto=60&resid=1,60,1,21:00:00,Tuesday,1,Meilahti
2022-11-15 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+21%3A00%3A00&kesto=60&resid=2,60,2,21:00:00,Tuesday,1,Meilahti
2022-11-15 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+21%3A00%3A00&kesto=60&resid=3,60,3,21:00:00,Tuesday,1,Meilahti
2022-11-15 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+21%3A00%3A00&kesto=60&resid=4,60,4,21:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=1,60,1,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=2,60,2,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=3,60,3,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=4,60,4,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=5,60,5,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=6,60,6,22:00:00,Tuesday,1,Meilahti
2022-11-15 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-15+22%3A00%3A00&kesto=60&resid=7,60,7,22:00:00,Tuesday,1,Meilahti
2022-11-16 07:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+07%3A00%3A00&kesto=60&resid=5,60,5,07:00:00,Wednesday,2,Meilahti
2022-11-16 07:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+07%3A00%3A00&kesto=60&resid=8,60,8,07:00:00,Wednesday,2,Meilahti
2022-11-16 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+09%3A00%3A00&kesto=60&resid=2,60,2,09:00:00,Wednesday,2,Meilahti
2022-11-16 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+09%3A00%3A00&kesto=60&resid=3,60,3,09:00:00,Wednesday,2,Meilahti
2022-11-16 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+09%3A00%3A00&kesto=60&resid=4,60,4,09:00:00,Wednesday,2,Meilahti
2022-11-16 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+09%3A00%3A00&kesto=60&resid=5,60,5,09:00:00,Wednesday,2,Meilahti
2022-11-16 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+10%3A00%3A00&kesto=60&resid=2,60,2,10:00:00,Wednesday,2,Meilahti
2022-11-16 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+10%3A00%3A00&kesto=60&resid=3,60,3,10:00:00,Wednesday,2,Meilahti
2022-11-16 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+10%3A00%3A00&kesto=60&resid=4,60,4,10:00:00,Wednesday,2,Meilahti
2022-11-16 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+10%3A00%3A00&kesto=60&resid=5,60,5,10:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=1,60,1,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=2,60,2,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=3,60,3,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=4,60,4,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=5,60,5,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=6,60,6,11:00:00,Wednesday,2,Meilahti
2022-11-16 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+11%3A00%3A00&kesto=60&resid=7,60,7,11:00:00,Wednesday,2,Meilahti
2022-11-16 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+12%3A00%3A00&kesto=60&resid=1,60,1,12:00:00,Wednesday,2,Meilahti
2022-11-16 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+12%3A00%3A00&kesto=60&resid=2,60,2,12:00:00,Wednesday,2,Meilahti
2022-11-16 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+12%3A00%3A00&kesto=60&resid=3,60,3,12:00:00,Wednesday,2,Meilahti
2022-11-16 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+12%3A00%3A00&kesto=60&resid=4,60,4,12:00:00,Wednesday,2,Meilahti
2022-11-16 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+12%3A00%3A00&kesto=60&resid=5,60,5,12:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=1,60,1,13:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=3,60,3,13:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=4,60,4,13:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=5,60,5,13:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=6,60,6,13:00:00,Wednesday,2,Meilahti
2022-11-16 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+13%3A00%3A00&kesto=60&resid=8,60,8,13:00:00,Wednesday,2,Meilahti
2022-11-16 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+14%3A00%3A00&kesto=60&resid=1,60,1,14:00:00,Wednesday,2,Meilahti
2022-11-16 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+14%3A00%3A00&kesto=60&resid=2,60,2,14:00:00,Wednesday,2,Meilahti
2022-11-16 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+14%3A00%3A00&kesto=60&resid=3,60,3,14:00:00,Wednesday,2,Meilahti
2022-11-16 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+21%3A00%3A00&kesto=60&resid=3,60,3,21:00:00,Wednesday,2,Meilahti
2022-11-16 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+21%3A00%3A00&kesto=60&resid=4,60,4,21:00:00,Wednesday,2,Meilahti
2022-11-16 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+21%3A00%3A00&kesto=60&resid=5,60,5,21:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=1,60,1,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=2,60,2,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=3,60,3,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=4,60,4,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=5,60,5,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=6,60,6,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=7,60,7,22:00:00,Wednesday,2,Meilahti
2022-11-16 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-16+22%3A00%3A00&kesto=60&resid=8,60,8,22:00:00,Wednesday,2,Meilahti
2022-11-17 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+09%3A00%3A00&kesto=60&resid=1,60,1,09:00:00,Thursday,3,Meilahti
2022-11-17 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+09%3A00%3A00&kesto=60&resid=3,60,3,09:00:00,Thursday,3,Meilahti
2022-11-17 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+09%3A00%3A00&kesto=60&resid=4,60,4,09:00:00,Thursday,3,Meilahti
2022-11-17 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+10%3A00%3A00&kesto=60&resid=2,60,2,10:00:00,Thursday,3,Meilahti
2022-11-17 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+10%3A00%3A00&kesto=60&resid=3,60,3,10:00:00,Thursday,3,Meilahti
2022-11-17 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+10%3A00%3A00&kesto=60&resid=5,60,5,10:00:00,Thursday,3,Meilahti
2022-11-17 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+11%3A00%3A00&kesto=60&resid=1,60,1,11:00:00,Thursday,3,Meilahti
2022-11-17 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+11%3A00%3A00&kesto=60&resid=2,60,2,11:00:00,Thursday,3,Meilahti
2022-11-17 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+11%3A00%3A00&kesto=60&resid=4,60,4,11:00:00,Thursday,3,Meilahti
2022-11-17 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+11%3A00%3A00&kesto=60&resid=5,60,5,11:00:00,Thursday,3,Meilahti
2022-11-17 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+12%3A00%3A00&kesto=60&resid=1,60,1,12:00:00,Thursday,3,Meilahti
2022-11-17 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+12%3A00%3A00&kesto=60&resid=2,60,2,12:00:00,Thursday,3,Meilahti
2022-11-17 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+12%3A00%3A00&kesto=60&resid=4,60,4,12:00:00,Thursday,3,Meilahti
2022-11-17 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+12%3A00%3A00&kesto=60&resid=5,60,5,12:00:00,Thursday,3,Meilahti
2022-11-17 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+12%3A00%3A00&kesto=60&resid=8,60,8,12:00:00,Thursday,3,Meilahti
2022-11-17 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+13%3A00%3A00&kesto=60&resid=1,60,1,13:00:00,Thursday,3,Meilahti
2022-11-17 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+13%3A00%3A00&kesto=60&resid=2,60,2,13:00:00,Thursday,3,Meilahti
2022-11-17 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+13%3A00%3A00&kesto=60&resid=3,60,3,13:00:00,Thursday,3,Meilahti
2022-11-17 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+13%3A00%3A00&kesto=60&resid=4,60,4,13:00:00,Thursday,3,Meilahti
2022-11-17 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+13%3A00%3A00&kesto=60&resid=5,60,5,13:00:00,Thursday,3,Meilahti
2022-11-17 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+21%3A00%3A00&kesto=60&resid=1,60,1,21:00:00,Thursday,3,Meilahti
2022-11-17 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+21%3A00%3A00&kesto=60&resid=2,60,2,21:00:00,Thursday,3,Meilahti
2022-11-17 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+21%3A00%3A00&kesto=60&resid=3,60,3,21:00:00,Thursday,3,Meilahti
2022-11-17 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+21%3A00%3A00&kesto=60&resid=5,60,5,21:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=1,60,1,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=2,60,2,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=3,60,3,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=4,60,4,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=5,60,5,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=6,60,6,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=7,60,7,22:00:00,Thursday,3,Meilahti
2022-11-17 22:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-17+22%3A00%3A00&kesto=60&resid=8,60,8,22:00:00,Thursday,3,Meilahti
2022-11-18 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+09%3A00%3A00&kesto=60&resid=1,60,1,09:00:00,Friday,4,Meilahti
2022-11-18 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+09%3A00%3A00&kesto=60&resid=4,60,4,09:00:00,Friday,4,Meilahti
2022-11-18 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+09%3A00%3A00&kesto=60&resid=5,60,5,09:00:00,Friday,4,Meilahti
2022-11-18 09:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+09%3A00%3A00&kesto=60&resid=8,60,8,09:00:00,Friday,4,Meilahti
2022-11-18 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+10%3A00%3A00&kesto=60&resid=3,60,3,10:00:00,Friday,4,Meilahti
2022-11-18 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+10%3A00%3A00&kesto=60&resid=4,60,4,10:00:00,Friday,4,Meilahti
2022-11-18 10:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+10%3A00%3A00&kesto=60&resid=5,60,5,10:00:00,Friday,4,Meilahti
2022-11-18 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+11%3A00%3A00&kesto=60&resid=2,60,2,11:00:00,Friday,4,Meilahti
2022-11-18 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+11%3A00%3A00&kesto=60&resid=3,60,3,11:00:00,Friday,4,Meilahti
2022-11-18 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+11%3A00%3A00&kesto=60&resid=4,60,4,11:00:00,Friday,4,Meilahti
2022-11-18 11:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+11%3A00%3A00&kesto=60&resid=5,60,5,11:00:00,Friday,4,Meilahti
2022-11-18 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+12%3A00%3A00&kesto=60&resid=1,60,1,12:00:00,Friday,4,Meilahti
2022-11-18 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+12%3A00%3A00&kesto=60&resid=2,60,2,12:00:00,Friday,4,Meilahti
2022-11-18 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+12%3A00%3A00&kesto=60&resid=3,60,3,12:00:00,Friday,4,Meilahti
2022-11-18 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+12%3A00%3A00&kesto=60&resid=4,60,4,12:00:00,Friday,4,Meilahti
2022-11-18 12:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+12%3A00%3A00&kesto=60&resid=5,60,5,12:00:00,Friday,4,Meilahti
2022-11-18 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+13%3A00%3A00&kesto=60&resid=2,60,2,13:00:00,Friday,4,Meilahti
2022-11-18 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+13%3A00%3A00&kesto=60&resid=3,60,3,13:00:00,Friday,4,Meilahti
2022-11-18 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+13%3A00%3A00&kesto=60&resid=4,60,4,13:00:00,Friday,4,Meilahti
2022-11-18 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+13%3A00%3A00&kesto=60&resid=5,60,5,13:00:00,Friday,4,Meilahti
2022-11-18 13:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+13%3A00%3A00&kesto=60&resid=8,60,8,13:00:00,Friday,4,Meilahti
2022-11-18 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+14%3A00%3A00&kesto=60&resid=2,60,2,14:00:00,Friday,4,Meilahti
2022-11-18 14:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+14%3A00%3A00&kesto=60&resid=3,60,3,14:00:00,Friday,4,Meilahti
2022-11-18 19:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+19%3A00%3A00&kesto=60&resid=4,60,4,19:00:00,Friday,4,Meilahti
2022-11-18 20:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+20%3A00%3A00&kesto=60&resid=2,60,2,20:00:00,Friday,4,Meilahti
2022-11-18 20:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+20%3A00%3A00&kesto=60&resid=3,60,3,20:00:00,Friday,4,Meilahti
2022-11-18 20:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+20%3A00%3A00&kesto=60&resid=4,60,4,20:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=1,60,1,21:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=2,60,2,21:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=3,60,3,21:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=4,60,4,21:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=5,60,5,21:00:00,Friday,4,Meilahti
2022-11-18 21:00:00,https://play.fi/meilahti/booking/create-booking?alkuaika=2022-11-18+21%3A00%3A00&kesto=60&resid=6,60,6,21:00:00,Friday,4,Meilahti
